business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCuisine
QnD4hpjwW8QySEh2R_UHpQ,"Chinese, Restaurants",Royal Panda,"9100 S Tryon St, Ste B",Charlotte,NC,28273,3.0,16,0,Chinese
sbb9isKQySeqf8l_rLKjXA,"Restaurants, American (Traditional), Seafood",The Deck,1514 E Blvd,Charlotte,NC,28203,3.5,10,0,American
ALwAlxItASeEs2vYAeLXHA,"Asian Fusion, Ramen, Japanese, Restaurants",Futo Buta,222 Bland St,Charlotte,NC,28203,4.0,941,1,Japanese
v4HpZFOU3mvIeuHLRSIi7g,"Salad, Thai, Sushi Bars, Restaurants",Bahn Thai,"12206 Copper Way, Ste 122",Charlotte,NC,28277,4.0,219,1,American
AYL_y8ahquUW0o-cvIyLbg,"Restaurants, Pizza",Junior's Pizzeria,2908 Oak Lake Blvd,Charlotte,NC,28208,4.0,89,1,American
f_R4-FMtQ2Dj6m8LNuse1w,"Pizza, Chicken Wings, Restaurants, Italian",Libretto's Pizzeria,"15205 John J Delaney Dr, Ste A",Charlotte,NC,28277,3.0,150,1,Italian
KxrdZP_HuY9Pcf3-gzZzDA,"Hot Dogs, Burgers, Sandwiches, Restaurants",BT's Burger Joint,5349 Ballantyne Commons Pkwy,Charlotte,NC,28277,3.0,54,0,American
1d3nPqv_WhZMsNOB22EawA,"Restaurants, Burgers, Hot Dogs",Wendy's,119 N Sharon Amity Rd,Charlotte,NC,28211,2.5,3,0,American
UPjIiLldv0TD6y87fDofzg,"Latin American, Asian Fusion, Restaurants",Zen Taco,200 S College St,Charlotte,NC,28202,4.5,5,1,Asian
nEQFnHydeX2A3bRRDAKqQg,"Tex-Mex, Mexican, Restaurants",Chuy's,4310 Sharon Rd,Charlotte,NC,28211,3.5,211,0,Mexican
afuh98hZmRUPS_H2wl6y4g,"American (New), Restaurants, Southern",Chicken King,1740 W Trade St,Charlotte,NC,28216,5.0,3,1,American
3buPFDqdstemNGAGHDWPaw,"Restaurants, Chinese",China King,128 Brevard Ct,Charlotte,NC,28202,3.0,6,0,Chinese
sQLNQeASr7xbl25WML3JdQ,"Sandwiches, Salad, Fast Food, Restaurants, Food",Bojangles' Famous Chicken 'n Biscuits,6120 E Independence Blvd,Charlotte,NC,28212,2.5,9,1,American
xW4dkUdC4bDDrTE8RA6W3Q,"Seafood, Breakfast & Brunch, Southern, American (New), Tapas/Small Plates, Comfort Food, Diners, Restaurants",Social Bar & Kitchen,555 South Mcdowell St,Charlotte,NC,28204,2.5,12,1,American
WItlLMrwWUbZhi7aSAzs2Q,"Restaurants, Bars, Bowling, Southern, Arts & Entertainment, Nightlife, Active Life, Social Clubs",Piedmont Social House,2135 Ayrsley Town Blvd,Charlotte,NC,28273,3.0,234,1,American
B1kKm3sLtoRZGXeZTwKiAg,"Beer, Wine & Spirits, American (Traditional), Food, Nightlife, Restaurants",Bradshaw Social House,8440 Rea Rd,Charlotte,NC,28277,3.0,85,1,American
dmx8LX_V-vQbgBhFQPLl9A,"Burgers, Bars, Sports Bars, Nightlife, Restaurants, American (Traditional)",Fox & Hound,"9325 Center Lake Drive, Suite 200",Charlotte,NC,28216,2.5,117,1,American
cMHgw40ldvUBxTYNeZjHQg,"Barbeque, Southern, Restaurants",Whisky River at the Airport,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,2.5,200,1,American
VWJ5ek9uX-VFsD9Tiy2Njw,"Sushi Bars, Restaurants, Japanese, Steakhouses",Kabuto Japanese Steak House & Sushi Bar,1001 E Wt Harris Blvd,Charlotte,NC,28213,3.0,86,1,Japanese
BFU_tJo4s7jKlizKybvs3A,"Delis, Restaurants, Sandwiches",Food Lion Inc,3024 Prosperity Church Rd,Charlotte,NC,28269,1.5,3,0,American
klQnFvxN7stIgYAvRylY0Q,"Mongolian, Chinese, Restaurants",Genghis Grill,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,2.5,71,0,Chinese
3is0dluydFCPv2c0lbvP0g,"Restaurants, American (Traditional)",Birch Restaurant & Bar,5700 Westpark Dr,Charlotte,NC,28217,2.5,6,1,American
ZhdbnIScQfeYh9upMbK0lQ,"Restaurants, Chinese",Wok Bo Chinese Restaurant,"527 Little Rock Rd, # B",Charlotte,NC,28214,2.5,13,1,Chinese
1av_7zemoQnj8hWLY_J9Zw,"Restaurants, Asian Fusion, Sushi Bars",Kalu,505 E 6th St,Charlotte,NC,28202,2.5,27,0,Asian
S4Gb3V7p5piEqRaP8dk1oA,"Art Schools, Arts & Entertainment, Nightlife, Comedy Clubs, Specialty Schools, Performing Arts, American (New), Education, Restaurants, Adult Education",Charlotte Comedy Theater,900 Nc Music Factory Blvd,Charlotte,NC,28206,4.5,16,1,American
osSwv6CJy5hDKQdOKeyTow,"Sushi Bars, Japanese, Restaurants",Ru San's,2440 Park Rd,Charlotte,NC,28203,4.0,554,1,Japanese
PTDMAKBZze2QpZPc8mQD0w,"Restaurants, Chinese",Quick Wok,8328 Pineville Matthws Rd,Charlotte,NC,28226,2.5,9,1,Chinese
e01WELWR6ODCder7onrIlA,"Restaurants, Food, Mexican, Food Trucks",Tacos Don Sammy,6020 Wilkinson Blvd,Charlotte,NC,28214,4.5,31,1,Mexican
OvCQ-2YUSCT9X2uE52S-Nw,"Noodles, Soup, Asian Fusion, Restaurants, Chinese, Salad, Pan Asian",Inchin's Bamboo Garden,9601 N Tryon St,Charlotte,NC,28262,3.5,44,1,Chinese
L8rJht4Jw_BuR8gsckEWYg,"Restaurants, Desserts, American (Traditional), Food, Salad, American (New)",The Cheesecake Factory,"4400 Sharon Rd, Space A",Charlotte,NC,28211,3.0,447,1,American
JzsyGtlPsEuPTndUMLph0g,"Restaurants, Street Vendors, American (New), Food, Hot Dogs",Mojo's Famous Hot Dogs,4301 Statesville Rd,Charlotte,NC,28269,4.5,13,1,American
fNMVV_ZX7CJSDWQGdOM8Nw,"American (Traditional), Restaurants",Showmars Government Center,600 E 4th St,Charlotte,NC,28202,3.0,12,1,American
uBs1-3FNDhKN-BBP27erFw,"Public Services & Government, Chinese, Restaurants",Rice Inc - Chinese Cuisine,"127 N Tryon St, Ste 250",Charlotte,NC,28202,2.0,5,1,Chinese
EyPDvFnc8Jh1kAZZMHoApQ,"Pizza, Restaurants, Fast Food",MOD Pizza,"14318 RiverGate View, Ste 500",Charlotte,NC,28273,4.5,125,1,American
aW6Z4NSqEVli-xYMV3jRyg,"Wine Bars, French, Nightlife, American (Traditional), Restaurants, American (New), Event Planning & Services, Caterers, Bars",Zebra Restaurant,"4521 Sharon Rd, Ste 100",Charlotte,NC,28211,3.5,81,0,French
YWm5z2mu-C-pUuL86fcFxQ,"Restaurants, Chinese",Best Wok,1717 Sardis Rd N,Charlotte,NC,28270,4.0,73,1,Chinese
P-xthnjpyWaS9wma9HfFUA,"Street Vendors, Food Trucks, Food, Korean, Restaurants",Hiya Food Truck,620 W Morehead St,Charlotte,NC,28269,4.0,18,1,Korean
9YnK_lZ7lInd81BURIk3Ew,"Event Planning & Services, Tex-Mex, Restaurants, Salad, Caterers, Mexican",Salsarita's Fresh Mexican Grill,9941 Rea Rd,Charlotte,NC,28277,3.0,36,1,Mexican
5UK1KtbB1dHTCo0LNDVslA,"Restaurants, Southern",Gus's Sir Beef Restaurant,4101 Monroe Rd,Charlotte,NC,28205,3.5,27,1,American
YZYqpZFBgQN-ruQ-hAj3Jw,"Wraps, Restaurants, Delis, Fast Food",American Deli,"5430 North Tryon St, Ste 16",Charlotte,NC,28213,3.5,4,1,American
Gepo-V2cjV-BA3oNde2tDw,"American (Traditional), Restaurants, Southern",Q's Diner,"1816 Galleria Blvd, Ste D",Charlotte,NC,28270,4.0,14,0,American
QeEQXdto_4wFRaNKyIygRA,"Cajun/Creole, Food, Beer, Wine & Spirits, American (Traditional), Restaurants, Comfort Food, French, American (New)",French Quarter,321 S Church St,Charlotte,NC,28202,3.5,99,1,French
iLHzm7N_GMPl6sr2RqeqhQ,"Restaurants, Salad, Burgers, Wraps, Event Planning & Services, Caterers, Fast Food",Chick-fil-A,800 W Trade St,Charlotte,NC,28202,1.5,8,1,American
OiutT-PHcZd6y2cEJ_yEVw,"Pizza, Restaurants",Chuck E. Cheese's,7701 Pineville Matthws Rd,Charlotte,NC,28226,3.0,19,1,American
oMZxCtEcgT5RWg8g5bilxA,"Burgers, Restaurants, Fast Food",Burger King,8431 N Tryon St,Charlotte,NC,28262,3.0,6,1,American
OWByE1i1tjPB5i5mSprDJw,"Restaurants, Vietnamese, Juice Bars & Smoothies, Food, Sandwiches",Crispy Banh Mi,2934 Shamrock Dr,Charlotte,NC,28205,4.5,28,1,Vietnamese
7LLU_dpe7iN97nJzYmTvjQ,"Sushi Bars, Japanese, Restaurants",Hanaya Garden,9630 University City Blvd,Charlotte,NC,28213,4.0,30,1,Japanese
Cdk3wRR7TwJb1JW7agPJXw,"Beer Gardens, Nightlife, Bars, Restaurants, Argentine, Beer Bar, Tapas Bars, American (New)",Pint Central,1226 Central Ave,Charlotte,NC,28204,4.0,194,1,LatinAmerican
DI8SC8MF0wh3ba45aN9dTw,"Restaurants, American (Traditional)",Dunkin' Donuts,"1601 Freedom Dr, Ste A-B",Charlotte,NC,28208,2.5,8,1,American
sQIH-MmfdI2xyXa6acyYhg,"American (Traditional), Restaurants",A Taste Of Carolina,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,3.5,36,1,American
j2vNoPv7Jzvvj7rbsT7vAA,"Fast Food, Restaurants",Bojangles' Famous Chicken 'n Biscuits,6915 Albemarle Rd,Charlotte,NC,28227,2.0,27,1,American
pZUS-Bgd02-YgskCS4mXoA,"Restaurants, Comfort Food, Southern, Food, Specialty Food",Indigo Cafe,1816-D Galleria Blvd,Charlotte,NC,28270,4.0,4,0,American
sdjkEXdhbSO3QOJpOvLKkQ,"Salad, Restaurants, Burgers, Desserts, Fast Food, Coffee & Tea, Food",McDonald's,9320 Steele Creek Rd,Charlotte,NC,28273,2.0,20,1,American
PbOnLu9ZVqG88oVem8_khA,"Restaurants, American (New), Breakfast & Brunch",Lava Bistro & Bar,8708 JW Clay Blvd,Charlotte,NC,28262,3.0,4,0,American
jjrjoMeuQqMSNdeJRdr1qA,"Diners, Breakfast & Brunch, Restaurants, American (Traditional)",Waffle House,4739 S Blvd,Charlotte,NC,28210,2.5,25,1,American
hh1z7gy0k3fCdVQf9hZYfg,"Vegetarian, Vegan, Vietnamese, Restaurants",VN Tofu Food To Go,6823 S Blvd,Charlotte,NC,28217,3.5,3,1,Vietnamese
dM_bvkmRli5sbvSik_uDMw,"American (Traditional), Bars, Restaurants, Cocktail Bars, Nightlife, Southern",The Packhouse,"500 E Morehead St, Ste 150-A",Charlotte,NC,28202,4.0,104,1,American
g-BuoRJi5LOki0_rSWK2BA,"Cocktail Bars, Bars, Tapas/Small Plates, Nightlife, Restaurants",Zeppelin,235 W Tremont Ave,Charlotte,NC,28203,4.0,78,1,American
su5sBvJrgaD5Sh1SnvYzkw,"Restaurants, Vietnamese, Food, Food Trucks",Yummi Banh Mi Truck,,Charlotte,NC,28211,4.5,53,1,Vietnamese
ZLNNXEZaCMhXuUovRTIGTw,"Coffee & Tea, Food, Delis, Restaurants, Bagels",Owen's Bagel & Deli,2041 South Blvd,Charlotte,NC,28203,4.5,322,1,American
qUqmTlchliF55jF7s4Xlmw,"Mexican, Restaurants, Fast Food, Tex-Mex, Sandwiches",Chipotle Mexican Grill,"2921 Providence Rd, Ste 100",Charlotte,NC,28211,3.5,62,1,Mexican
Sp8DfXkAlaAACI2WQrvhIQ,"Asian Fusion, Chinese, Restaurants, Food",China Fun,7705 D S Tryon St,Charlotte,NC,28217,3.0,6,0,Chinese
47i7RePvE1RMBANYOUwI2Q,"Restaurants, Sandwiches, Breakfast & Brunch, Food, Cafes, Coffee & Tea",Melon Cafe,"8720 Red Oak Blvd, Ste 127",Charlotte,NC,28217,4.0,5,1,American
kPfhSK0kcUmOTmC5DEjaDw,"Vegetarian, Restaurants, Vietnamese, Asian Fusion",Doan's,5937 South Blvd,Charlotte,NC,28217,4.0,234,1,Asian
mWEltFSw33nARGPLvZiAJw,"Restaurants, Mexican",Tacos El Nevado,4715 Central Ave,Charlotte,NC,28205,4.0,34,1,Mexican
BShmKdQIkKmB89fmvOe9Nw,"Pizza, Restaurants",Paventi's Pizzeria,6434 W Sugar Creek Rd,Charlotte,NC,28269,4.0,6,0,American
Pgay5a3ZPZB_5ijSHAGoyA,"Restaurants, Chinese",Golden Gate Express,5708 N Sharon Amity Rd,Charlotte,NC,28215,3.5,4,1,Chinese
ak0zg848hiMkT1hQwnIf0w,"Southern, Cafeteria, Soul Food, Restaurants",Koffee Kup Cafeteria,"1520 W Blvd, Ste H",Charlotte,NC,28208,4.5,14,1,American
_csgqOCUWhaS4KAwm9Rcag,"Event Planning & Services, Caterers, Fast Food, Restaurants",Chick-fil-A,14111 Rivergate Pkwy,Charlotte,NC,28273,2.5,62,1,American
sXQ1EhIRcXWzB9zVxNRmfw,"Restaurants, Seafood Markets, Seafood, Food, Specialty Food, Sandwiches, Cajun/Creole",Poboy's Low Country Seafood Market,3022 Freedom Dr,Charlotte,NC,28208,4.5,124,1,American
o8nauTizH7H_GEAeV6HfMg,"Halal, Indian, Restaurants, Buffets, Chinese",Hyderabadi Biryani House,"15025 Lancaster Hwy, Ste D8",Charlotte,NC,28277,3.5,125,0,Chinese
b0n2D_Ry2WPo7XAV1Y1U0Q,"Seafood, Sandwiches, Sports Bars, Barbeque, Bars, Nightlife, Restaurants, American (Traditional), Beer Bar, Cocktail Bars",Boardwalk Billy's Raw Bar-river & Ribs - Crown Point,1636 Sardis Rd N,Charlotte,NC,28270,3.5,78,1,American
Gija3u7SaXAr3ittymiZ4A,"Breakfast & Brunch, Restaurants",Eggheads Breakfast Brunch and Lunch,317 S Church St,Charlotte,NC,28202,3.0,14,0,American
VNVobBqsDH13Oraz3d6Mlw,"Food, Beer, Wine & Spirits, Restaurants, American (New)",3 Trade Food & Wine,333 W Trade St,Charlotte,NC,28202,2.5,9,0,American
nowVNqKQekMLQQphP2lItA,"Breakfast & Brunch, Comfort Food, Delis, Sandwiches, Restaurants, Caterers, Event Planning & Services",Jack's New Yorker Deli,401 N Tryon St,Charlotte,NC,28202,4.0,37,0,American
b-RTSpuHvZUtOPjiLshS7A,"American (Traditional), Restaurants",Brevard Court Sundries,145 Brevard Ct,Charlotte,NC,28202,3.0,3,1,American
1PYFn3TX0zAOydMyKpQVnQ,"Asian Fusion, Specialty Food, Restaurants, Food",UMI Teriyaki & Sushi,"5428 New Fashion Way, Ste 612",Charlotte,NC,28278,3.5,6,1,Asian
mD3eTatk9hgxi2iN3LZR3g,"Filipino, Restaurants, Sushi Bars, Japanese",Bachi,"2700 W Mallard Creek Church Rd, Ste 200",Charlotte,NC,28262,5.0,10,1,Japanese
Z66xO_B7trDah8F0PKwRqg,"Restaurants, Fashion, Outlet Stores, Shopping, Shopping Centers",Charlotte Premium Outlets,5404 New Fashion Way,Charlotte,NC,28278,4.0,112,1,American
4fFF8i_YsLFivSDcqMJDdg,"Buffets, Asian Fusion, Restaurants, Sushi Bars",Fuse,8302 University Executive Park Dr,Charlotte,NC,28262,3.0,60,0,Asian
WOj8nPos3R9IIf0Pyttd8g,"Restaurants, Coffee & Tea, Food, Sandwiches, Southern, American (New), American (Traditional), French",Lulu,1911 Central Ave,Charlotte,NC,28205,4.0,137,0,French
#NAME?,"Restaurants, Bakeries, Food, Delis",Just Fresh,301 S College St,Charlotte,NC,28202,3.5,19,1,American
9xA2E8wlqu2omrXuYlvMIg,"Sandwiches, Restaurants, Sicilian, Food Delivery Services, Pizza, Food, Italian",Anzi Pizzeria,8133 Ardrey Kell Rd,Charlotte,NC,28277,3.0,28,1,Italian
#NAME?,"Restaurants, Mexican",Los Arcos Mexican Restaurant,3542 Mount Holly Huntersville Rd,Charlotte,NC,28216,3.0,64,1,Mexican
YBhDZMKF_Xfr0z0iqd_tGg,"Salad, Restaurants, Juice Bars & Smoothies, Food, Coffee & Tea",EastSide Local,3102 Eastway Dr,Charlotte,NC,28205,4.0,4,1,American
N2M0WyGCyTV5jMOYPH7odA,"Sushi Bars, Asian Fusion, Japanese, Chinese, Restaurants",Umai Sushi & Asian Bistro,8418 Park Rd,Charlotte,NC,28210,4.0,97,0,Chinese
gRwK5oLixlWga7BFVEgBmA,"Basque, Spanish, Restaurants",Sole,1608 E Blvd,Charlotte,NC,28263,3.5,18,0,European
0gfGLDe_gSr9CYUBO57i0g,"Restaurants, Seafood",Mayflower Seafood Restaurant,3124 Milton Rd,Charlotte,NC,28215,3.5,3,1,American
OU1UWWXAgAiB4yM0NEaPYA,"Sandwiches, Pizza, Restaurants, Fast Food, Chicken Wings",Domino's,4350 Colwick Rd,Charlotte,NC,28211,3.0,7,1,American
1MvR4NJQbHy0i7ME1IoYpw,"Seafood, Restaurants, Steakhouses",Beef 'N Bottle,4538 S Blvd,Charlotte,NC,28209,3.5,334,1,American
DRJzfAuSzgoBJeSuwfdPow,"Italian, American (New), Nightlife, Bars, Pizza, Sports Bars, Event Planning & Services, Seafood, Caterers, Restaurants",The Randazzos' Grid Iron,13105 S Tryon St,Charlotte,NC,28278,3.0,93,1,Italian
lcAmFYxmUyb1IjJkrENm3Q,"Sushi Bars, Restaurants",Sapporo Bistro,8129 Ardrey Kell Rd,Charlotte,NC,28277,2.0,4,0,American
EaIho6EvTuODNHPLO98yeQ,"Restaurants, Pizza",Brixx Wood Fired Pizza,7814 Fairview Rd,Charlotte,NC,28226,3.0,86,1,American
2e3v6CzSm1H2Z6d5l4w3Vg,"Gluten-Free, Restaurants",Jaylas Gluten Free Cafe,"1515 Mockingbird Ln, Ste 113",Charlotte,NC,28209,5.0,6,0,American
4X9tVVQHIewliXqaancfQA,"Caribbean, American (Traditional), Restaurants, Cuban, Nightlife, Puerto Rican, Bars, Sports Bars",Rum Bar & Grill,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,2.5,155,1,LatinAmerican
CrPm7Rby304RmpFgmIBdUQ,"Bars, American (Traditional), Pubs, Dive Bars, Chicken Wings, Nightlife, Restaurants",Moosehead Grill,1807 Montford Dr,Charlotte,NC,28209,4.0,143,1,American
PqcOSnCsJTT9Yd2xWKIMWw,"Middle Eastern, Restaurants",La Shish Kabob,3117-A N Sharon Amity,Charlotte,NC,28205,4.5,287,1,Mediterranean
vZOovrRdEZpB6buB2Pq2FQ,"Greek, Mediterranean, Restaurants, American (Traditional)",Showmars Third Street,130 W 3rd St,Charlotte,NC,28202,3.5,19,0,Mediterranean
N2PlDjUJVfOJzsPzY0Au1w,"Restaurants, Chinese, Buffets",China King Super Buffet,930 Tyvola Rd,Charlotte,NC,28217,2.0,11,0,Chinese
2zQi4IaS_NH9u2yOlaqUqA,"Southern, Specialty Food, Event Planning & Services, Food, Caterers, Restaurants",The Southern Gourmet,"9101 Monroe Rd, Ste  110",Charlotte,NC,28270,4.0,27,1,American
3b14ebd1k9y7VJbp5hC0gg,"Wine Bars, Sandwiches, Arts & Entertainment, Nightlife, Wineries, Tapas/Small Plates, Restaurants, Food, Bars",Beaudevin,5501 R C Josh Birmingham Pkwy,Charlotte,NC,28208,4.0,276,1,American
wC-wLFVCIjXArsrMuUJdYQ,"Restaurants, Chinese",Hunan Park,5818 Prosperity Church Rd,Charlotte,NC,28269,3.5,55,1,Chinese
WCkh_ZcsWKU1wx4bqyU9KA,"Taiwanese, Chinese, Restaurants",Taipei South,"10106 Johnston Rd, Ste A",Charlotte,NC,28210,4.0,104,1,Chinese
2u3OFITjxUzUdl_-8KeUFg,"Vietnamese, Restaurants",Indochine Grill,210 E Trade St,Charlotte,NC,28202,2.5,3,0,Vietnamese
ujYrcaXEbxj3KH9r0-FgWg,"Chinese, Restaurants",China Taste,"8108 Idlewild Rd, Ste 500",Charlotte,NC,28227,3.0,12,1,Chinese
7pm1vcJD11eNI_RaFwI3kA,"Chinese, Restaurants, Asian Fusion",Super Wok I,2824 W Sugar Creek Rd,Charlotte,NC,28262,3.5,3,1,Asian
pDoDY-cDLyeKQgDx5RAlnQ,"Restaurants, American (Traditional), Southern",Jake's Good Eats,12721 Albemarle Rd,Charlotte,NC,28215,3.5,161,1,American
nL1EXx8Djm6Yorb6A11lRg,"Burgers, Restaurants",Burger King,4709 Sharon Rd,Charlotte,NC,28210,2.5,12,1,American
x_BblTvFkQqM601Ad0kUDA,"Mexican, Restaurants, Latin American",Nano's Dominican Cuisine,3428 N Tryon St,Charlotte,NC,28206,3.5,18,0,LatinAmerican
MQEpDvkdL39hh1N0We3Vaw,"Mexican, Restaurants",Hot Taco,200 E Bland St,Charlotte,NC,28203,2.5,423,1,Mexican
WHLc3UekMTh3o2ixO1pqZQ,"Caribbean, Dominican, Restaurants, Salad, Latin American",Luna Restaurant and Lounge,3428 N Tryon St,Charlotte,NC,28206,3.5,6,0,LatinAmerican
YxwxKqemcKwV4vIQXhVv_w,"Pizza, Local Flavor, Restaurants",Zablong Peculiar Pizza,137 Brevard Ct,Charlotte,NC,28202,4.5,208,1,American
yufkwo_ZszA1QHJwcuyOWQ,"Restaurants, Beer, Wine & Spirits, American (New), Food, Bars, Tasting Classes, American (Traditional), Wine Bars, Breakfast & Brunch, Nightlife, Education, Wine Tasting Classes",Corkbuzz Restaurant & Wine Bar,"4905 Ashley Park Ln, Ste J",Charlotte,NC,28210,4.0,116,1,American
CxsN79g8rZoouLwZvr_FVg,"Restaurants, Vegetarian, Vegan, Breakfast & Brunch, American (Traditional)",Fern,"1419 East Blvd, Ste A",Charlotte,NC,28203,4.0,381,1,American
IcesSie1RIua9LjFRQ27WQ,"Nightlife, Bars, Restaurants, Pool Halls",MT Billiards,"6701 N Tryon St, Ste L",Charlotte,NC,28213,5.0,3,1,American
fDgPqRj5oQE-lDRCc4afDg,"American (Traditional), Restaurants, Breakfast & Brunch, American (New), Burgers",IHOP,8146 S Tryon St,Charlotte,NC,28273,3.0,43,1,American
SHFlELFcEcAOJv_fTAKChQ,"Nightlife, Bars, Tapas/Small Plates, Food, American (New), Beer, Wine & Spirits, Restaurants, Dance Clubs",Dandelion Market,118 W 5th St,Charlotte,NC,28202,4.0,596,1,American
0FLEhT8CFMndcgIHuAhPmQ,"Barbeque, Restaurants",The Rib Palace,1300 Central Ave,Charlotte,NC,28263,3.0,8,0,American
tVzPchjHbqWjn8ng7giMiQ,"Restaurants, Chinese",Wok Express Chinese Food,601 S Kings Dr,Charlotte,NC,28204,3.5,6,0,Chinese
gU9_PUEdOOoBaSM49SRObg,"Restaurants, Nightlife, Cocktail Bars, American (Traditional), Sandwiches, Pizza, Beer Bar, Bars",Parry's Pizzeria & Bar,6851 Northlake Mall Dr,Charlotte,NC,28216,4.0,88,1,American
w_5ZPLsssAutPi-JzFjuBA,"Delis, Sandwiches, Restaurants",Food Lion,9021 Albemarle Rd,Charlotte,NC,28227,4.0,7,1,American
RRTAFcRPmlLaYIDGDS7gPA,"Fast Food, Burgers, Restaurants",Wendy's,1801 Sardis Rd N,Charlotte,NC,28270,3.0,16,1,American
1lvMplnNVHjsMm0JWM8GGQ,"Fish & Chips, American (Traditional), Fast Food, Seafood, Restaurants",Captain D's,2838 Freedom Dr,Charlotte,NC,28208,2.5,6,1,American
GI9nWATB9s_1ECMSNnXEJA,"Bars, Nightlife, Lounges, American (New), Restaurants",Hef's Bar & Grill,"Park Towne Village Shopping Ctr, 1600 E Woodlawn Rd",Charlotte,NC,28209,4.0,31,0,American
6xZIJU1xYyF4G6eXkO7yig,"Nightlife, Restaurants, American (New), Bars, Food, Lounges",Bask On Seaboard,"1000 Seaboard St, Ste C1",Charlotte,NC,28206,3.5,49,0,American
MHoRFW0k2yPKlv8Ti0Ri9A,"Restaurants, Yelp Events, Party & Event Planning, Comedy Clubs, Venues & Event Spaces, Dinner Theater, Event Planning & Services, Nightlife, Arts & Entertainment, Performing Arts, Local Flavor, American (Traditional)",The Dinner Detective Interactive Murder Mystery Show,6300 Morrison Blvd,Charlotte,NC,28211,2.5,3,1,American
Buk1Aad3gynpDh8TgfTrVg,"Seafood, Restaurants, Soul Food, Fish & Chips",Skrimp Shack,"8328 Pineville-Matthews Rd, Ste 301",Charlotte,NC,28226,3.5,21,1,American
WLCdg4ib7-_7b8epoXRjAw,"Chinese, Restaurants",Ho Ho Cherry House,2001 E 7th St,Charlotte,NC,28204,3.0,135,1,Chinese
7kgdy_Tn7kWZr0PMCKxRNA,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food",McDonald's,413 Tyvola Rd,Charlotte,NC,28217,2.5,29,1,American
3btAvuu-3hjq9UUa5FO-9Q,"Restaurants, Mexican",Chipotle Mexican Grill,6925 University City Blvd #440,Charlotte,NC,28262,4.0,4,1,Mexican
gp9nRRCpwsUrJxFFrvObmg,"Restaurants, Vietnamese, Asian Fusion, Pan Asian, Sushi Bars",CO,7416 Waverly Walk Ave,Charlotte,NC,28277,3.5,103,1,Asian
#NAME?,"Restaurants, Fast Food, Chicken Shop",Bojangles' Famous Chicken 'n Biscuits,501 S College St,Charlotte,NC,28202,3.5,5,1,American
tMKblwX0CeCDZbCz6ruyPg,"Restaurants, Caribbean",Cocoa's Jamaican Jerk,6316-A Old Sugar Creek Rd,Charlotte,NC,28269,3.0,42,1,Caribbean
XlbDdblfNsOGiZ84CorRBQ,"Restaurants, Thai",Basil Thai Cuisine Ballantyne,"7800 Rea Rd, Ste A",Charlotte,NC,28277,3.5,119,1,American
gGt00WW8sNY2Sop7jYa7Tw,"Cocktail Bars, Restaurants, Tacos, Tex-Mex, Nightlife, Bars, Mexican, Ethnic Food, Specialty Food, Food",Bakersfield,1301 East Blvd,Charlotte,NC,28203,4.0,394,1,Mexican
#NAME?,"Fast Food, Restaurants, American (New), Burgers",Five Guys Burgers and Fries,2130 E Arbors Dr,Charlotte,NC,28262,4.0,15,0,American
eIzp7ZiMJJz98p-a1Qni8w,"Cuban, Restaurants",Cuban Pete's Cafe,1308-E The Plaza,Charlotte,NC,28205,3.0,8,0,Caribbean
Jh5NKnKzpDlA1rpJbXcktg,"Food, Food Trucks, Restaurants, Southern",Cuzzo's Cuisine Brick & Mortar,3418 Tuckaseegee Rd,Charlotte,NC,28208,4.0,28,1,American
3tQO7AzHTicIWc6Efbw67w,"American (New), Restaurants",Sugar Magnolia Low Country Cuisine,"9824 Rea Rd, Ste B",Charlotte,NC,28263,2.5,3,0,American
yIBeZebnXb-hvexqknnDCg,"Fondue, Southern, French, American (New), Restaurants",McNinch House Restaurant,511 N Church St,Charlotte,NC,28202,4.0,67,1,French
nPJqwNZWIxHd-vfE-E3XQQ,"Thai, Restaurants",Siam Garden,"3607 Whitehall Park Dr, Ste X",Charlotte,NC,28273,3.5,132,1,American
yymNrvk1cioG5Bn5lWH2QQ,"American (Traditional), Barbeque, Chicken Wings, Burgers, Restaurants",Wild Wing Cafe,"210 E Trade St, Ste D262",Charlotte,NC,28202,2.5,154,1,American
VMDOFvE1rbDC5NPui2s-sA,"Beer, Wine & Spirits, Sports Bars, Food, American (Traditional), Nightlife, Bars, Restaurants",Ale's University,9601 N Tryon St,Charlotte,NC,28262,3.5,55,0,American
twqDp5T5eXXt6ZipLvECRw,"Tex-Mex, Mexican, Restaurants, Fast Food",Taco Bell,9015 S Tryon St,Charlotte,NC,28273,2.0,43,1,Mexican
O6V5KhfTmV1C7lKztNKjig,"Asian Fusion, Nightlife, American (New), Restaurants, Hookah Bars, Bars",Tanner's Bistro,505 E 6th St,Charlotte,NC,28202,2.5,7,0,Asian
4Tg0FVW0QGko7RFu5obkIA,"Food Trucks, Food Stands, Restaurants, Food, Hot Dogs",A Worthy Dog,,Charlotte,NC,28105,4.0,4,1,American
